key,response,group,num_options
AVGFAM_W41,b,question 1,3
AVGFAM_W41,a,question 1,3
AVGFAM_W41,b,question 1,3
AVGFAM_W41,b,question 1,3
AVGFAM_W41,b,question 1,3
AVGFAM_W41,b,question 1,3
AVGFAM_W41,b,question 1,3
AVGFAM_W41,a,question 1,3
AVGFAM_W41,a,question 1,3
AVGFAM_W41,a,question 1,3
AVGFAM_W41,b,question 1,3
AVGFAM_W41,b,question 1,3
AVGFAM_W41,b,question 1,3
AVGFAM_W41,b,question 1,3
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,b,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 0,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,b,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENa_W41,a,question 1,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,b,question 0,2
HAPPENb_W41,a,question 0,2
HAPPENb_W41,a,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,a,question 1,2
HAPPENb_W41,a,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,a,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,a,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,a,question 1,2
HAPPENb_W41,a,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,a,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,a,question 1,2
HAPPENb_W41,a,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,b,question 1,2
HAPPENb_W41,a,question 1,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,b,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 0,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,b,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENc_W41,a,question 1,2
HAPPENd_W41,b,question 0,2
HAPPENd_W41,b,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,b,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,b,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,b,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,b,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,b,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,b,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,b,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,b,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,b,question 0,2
HAPPENd_W41,a,question 0,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENd_W41,a,question 1,2
HAPPENd_W41,b,question 1,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,b,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,b,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,a,question 0,2
HAPPENe_W41,b,question 0,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,b,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENe_W41,a,question 1,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 0,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENf_W41,a,question 1,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,b,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,b,question 0,2
HAPPENj_W41,b,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,b,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,b,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 0,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,b,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,b,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,b,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,a,question 1,2
HAPPENj_W41,b,question 1,2
